global_idx,sentence,verb_lemma,verb,recipient,recipient_anim,theme,theme_anim,construction,verb_tag,verb_i,subject,recipient_tag,recipient_pos,recipient_i,theme_tag,theme_pos,theme_i,preposition,preposition_i,token_count,type,verb_type,alternant,recipient_pos_spacy,recipient_length,theme_length,length_difference,loose_default_ratio,loose_balanced_cf_ratio,noditrans_cf_ratio,nodative_cf_ratio,counterfactual_ratio,short_first_noditransitive_ratio,random_first_noditransitive_ratio,long_first_noditransitive_ratio
16560,"""To give light to them that sit in darkness...",give,give,them that sit in darkness,a,light,i,,VB,2,,IN,,5,NN,NOUN,3,to,4,13,dative,alternating,"""To give them that sit in darkness light...",ADP,5,1,1.609437912,-1.8752551078796387,-1.2253069877624512,-1.37037992477417,-1.1046433448791504,-1.4688801765441895,-0.7515888214111328,-0.6117892265319824,-0.6726322174072266
16575,I'm going to give cold fusion to the world.,give,give,the world,b,cold fusion,i,,VB,4,,IN,,8,NN,NOUN,5,to,7,11,dative,alternating,I'm going to give the world cold fusion.,ADP,2,2,0.0,-0.38587212562561035,-0.4114503860473633,-0.621375322341919,-0.7111983299255371,-0.33316707611083984,0.09287023544311523,-0.5477943420410156,-0.3965473175048828
16616,Bring it to me.,bring,Bring,me,a,it,i,,VB,0,,IN,PRON,3,PRP,PRON,1,to,2,5,dative,alternating,Bring me it.,ADP,1,1,0.0,-1.9268929958343506,-0.8803079128265381,-1.2099294662475586,-1.145216703414917,0.015505313873291016,-2.149045944213867,-1.9463582038879395,-1.5930852890014648
16623,Bigger waves offer more surface to the wind.,offer,offer,the wind,i,more surface,i,,VBP,2,bigger waves,IN,,6,NN,NOUN,3,to,5,9,prep,alternating,Bigger waves offer the wind more surface.,ADP,2,2,0.0,-1.4012823104858398,-1.3441104888916016,-0.8899202346801758,-1.2933659553527832,-1.5672783851623535,-0.8094272613525391,-1.054006576538086,-0.5416631698608398
16645,Should I tell that to the Feds when they get here?,tell,tell,the feds,a,that,i,,VB,2,i,IN,,5,DT,PRON,3,to,4,12,dative,alternating,Should I tell the feds that when they get here?,ADP,2,1,0.6931471806,-0.3518688678741455,-0.16048479080200195,0.576265811920166,0.06530284881591797,-0.09995245933532715,0.20109891891479492,0.25326108932495117,-0.023259639739990234
16692,They tried to make me fill out a whole bunch of forms before they'd give it to me.,give,give,me,a,it,i,,VB,15,they,IN,PRON,18,PRP,PRON,16,to,17,20,dative,alternating,They tried to make me fill out a whole bunch of forms before they'd give me it.,ADP,1,1,0.0,-0.21261954307556152,-0.20323967933654785,0.0552978515625,0.05019521713256836,0.011944770812988281,0.2617661952972412,0.04756593704223633,-0.10459661483764648
16723,"Give Shiring and all its land to the diocese of Kingsbridge, and we will give you a new church.",give,Give,the diocese of kingsbridge,i,shiring and all its land,i,,VB,0,,IN,,7,NNP,PROPN,1,to,6,21,dative,alternating,"Give the diocese of kingsbridge Shiring and all its land, and we will give you a new church.",ADP,4,5,-0.2231435513,0.3617525100708008,-0.20467281341552734,0.19812822341918945,0.2780323028564453,0.20730853080749512,0.18198776245117188,0.1633591651916504,0.11749029159545898
16743,"Okay, give it to me.",give,give,me,a,it,i,,VB,2,,IN,PRON,5,PRP,PRON,3,to,4,7,dative,alternating,"Okay, give me it.",ADP,1,1,0.0,-0.7628803253173828,-0.35390281677246094,-0.48867082595825195,-0.43347954750061035,0.21369266510009766,-0.4815340042114258,-0.27640676498413086,-0.11031198501586914
16752,.. have offered us the chance to purchase some inexpensive land along the coast in order that we may build some holiday cabins for the less fortunate of Causton.,build,build,the less fortunate of causton,a,some holiday cabins,i,,VB,20,we,IN,,25,NNS,NOUN,21,for,24,31,dative,benefactive_alternating,.. have offered us the chance to purchase some inexpensive land along the coast in order that we may build the less fortunate of causton some holiday cabins.,ADP,5,3,0.5108256238,-0.5266580581665039,-0.4568953514099121,-0.4844970703125,-0.4449319839477539,-0.4265403747558594,-0.5162606239318848,-0.33226585388183594,-0.2934913635253906
16796,Bong Joon Gu is making something really yummy for her.,make,making,her,a,something really yummy,i,,VBG,4,bong joon gu,IN,PRON,9,NN,PRON,5,for,8,11,dative,benefactive_alternating,Bong Joon Gu is making her something really yummy.,ADP,1,3,-1.098612289,-0.6995339393615723,-0.6918363571166992,-0.5940842628479004,-0.6486988067626953,-0.5225043296813965,-0.7705645561218262,-0.4694247245788574,-0.3000950813293457
16797,I will give my seat to the both of you very soon.,give,give,the both of you,a,my seat,i,,VB,2,i,IN,,6,NN,NOUN,3,to,5,13,dative,alternating,I will give the both of you my seat very soon.,ADP,4,2,0.6931471806,-0.4990816116333008,-0.4940500259399414,-0.6334526538848877,-0.5385065078735352,-0.4699373245239258,-0.35089921951293945,-0.538367748260498,0.06243896484375
16817,To bring this whole shed thing to an end?,bring,bring,an end,i,this whole shed thing,i,,VB,1,,IN,,7,NN,NOUN,2,to,6,10,prep,alternating,To bring an end this whole shed thing?,ADP,2,4,-0.6931471806,-1.677751064300537,-0.8611559867858887,-0.4960055351257324,-0.32749032974243164,0.23006534576416016,0.09995746612548828,-0.35565757751464844,-0.5418548583984375
16823,I'll feed them to the cat.,feed,feed,the cat,b,them,i,,VB,2,i,IN,,5,PRP,PRON,3,to,4,8,dative,alternating,I'll feed the cat them.,ADP,2,1,0.6931471806,-0.8701999187469482,-0.18856453895568848,0.1292710304260254,-0.2976109981536865,-0.20946574211120605,-0.5229606628417969,-0.1761164665222168,-0.3770723342895508
16841,he remembered a day when he was young and sat by the river with his father and the perfection of the world as it was simply gave itself to him.,give,gave,him,a,itself,i,,VBD,26,the perfection of the world as it was,IN,PRON,29,PRP,PRON,27,to,28,31,prep,alternating,he remembered a day when he was young and sat by the river with his father and the perfection of the world as it was simply gave him itself.,ADP,1,1,0.0,-0.10553455352783203,-0.14003396034240723,-0.2225475311279297,-0.11779236793518066,-0.08022332191467285,-0.10933351516723633,-0.06952476501464844,-0.13231372833251953
16932,"I noticed, as did everyone else, that you show the greatest respect to the Lady Anne of Cleves, even though she is now just a private person and worth no account.",show,show,the lady anne of cleves,a,the greatest respect,i,,VBP,10,you,IN,,15,NN,NOUN,11,to,14,35,dative,alternating,"I noticed, as did everyone else, that you show the lady anne of cleves the greatest respect, even though she is now just a private person and worth no account.",ADP,5,3,0.5108256238,-0.15705537796020508,-0.25266098976135254,-0.31876373291015625,-0.24187588691711426,-0.18704867362976074,-0.22319936752319336,-0.1951465606689453,-0.16977310180664062
16952,Why did you bring this to me?,bring,bring,me,a,this,i,,VB,3,you,IN,PRON,6,DT,PRON,4,to,5,8,dative,alternating,Why did you bring me this?,ADP,1,1,0.0,-0.1567087173461914,-0.45995044708251953,0.018495559692382812,-1.0570251941680908,-0.07583761215209961,-0.6865050792694092,-0.5122284889221191,0.7805917263031006
16978,We surround ourselves with the healing colors sending our thoughts to the highest being.,send,sending,the highest being,i,our thoughts,i,,VBG,7,,IN,,11,NNS,NOUN,8,to,10,15,dative,alternating,We surround ourselves with the healing colors sending the highest being our thoughts.,ADP,3,2,0.4054651081,-1.232736587524414,-0.7357020378112793,-0.4334697723388672,-0.3498830795288086,-0.6128697395324707,-0.6247763633728027,-0.47476625442504883,-0.5123443603515625
16986,"We are gathered here today to pay our respects to the activist and visionary,",pay,pay,the activist and visionary,a,our respects,i,,VB,6,,IN,,10,NNS,NOUN,7,to,9,15,dative,alternating,"We are gathered here today to pay the activist and visionary our respects,",ADP,4,2,0.6931471806,-1.5382704734802246,-0.7890491485595703,-0.7269444465637207,-1.184443712234497,-0.8660666942596436,-1.2577075958251953,-0.8303627967834473,-0.31380128860473633
17018,I'll give it to you.,give,give,you,a,it,i,,VB,2,i,IN,PRON,5,PRP,PRON,3,to,4,7,prep,alternating,I'll give you it.,ADP,1,1,0.0,-0.6635713577270508,-0.3673902750015259,-0.17228245735168457,-0.2759823799133301,-0.023880958557128906,-0.4244086742401123,-0.056899070739746094,0.4726576805114746
17028,- When we went out in Montevideo we'd give our left-overs to people on the street.,give,give,people on the street,a,our left-overs,i,,VB,9,we,IN,,13,NN,NOUN,10,to,12,18,dative,alternating,- When we went out in Montevideo we'd give people on the street our left-overs.,ADP,4,2,0.6931471806,-0.6831536293029785,-0.6574649810791016,-0.5434527397155762,-0.9393815994262695,-0.3370656967163086,-0.41448259353637695,-0.2947807312011719,-0.2189188003540039
17075,I needed to show something to the people who had no plans on trusting me.,show,show,the people who had no plans on trusting me,a,something,i,,VB,3,,IN,,6,NN,PRON,4,to,5,16,dative,alternating,I needed to show the people who had no plans on trusting me something.,ADP,9,1,2.197224577,-0.8610868453979492,-0.5934865474700928,-0.41059112548828125,-0.5221095085144043,-0.49717044830322266,-0.20804119110107422,-0.5419712066650391,-0.24295473098754883
17086,I'll go get it but give it to me as tip.,give,give,me,a,it,i,,VB,6,,IN,PRON,9,PRP,PRON,7,to,8,13,dative,alternating,I'll go get it but give me it as tip.,ADP,1,1,0.0,-0.42797207832336426,-0.2528259754180908,-0.33786797523498535,-0.33838438987731934,-0.04775547981262207,-0.05163240432739258,-0.15233945846557617,-0.12458133697509766
17088,Give it to me as tip.,give,Give,me,a,it,i,,VB,0,,IN,PRON,3,PRP,PRON,1,to,2,7,dative,alternating,Give me it as tip.,ADP,1,1,0.0,-1.066063404083252,-0.9279942512512207,-1.6224136352539062,-1.17694091796875,-0.36510467529296875,-0.942650318145752,-0.7922873497009277,-0.9895796775817871
17102,I said I will buy a cup for you.,buy,buy,you,a,a cup,i,,VB,4,i,IN,PRON,8,NN,NOUN,5,for,7,10,dative,benefactive_alternating,I said I will buy you a cup.,ADP,1,2,-0.6931471806,0.18504667282104492,-0.172105073928833,-0.3839378356933594,-0.5544326305389404,-0.699451208114624,-0.24757719039916992,-0.7088918685913086,-0.1744847297668457
17103,You should buy it for me in person not just throw money at me as always.,buy,buy,me,a,it,i,,VB,2,you,IN,PRON,5,PRP,PRON,3,for,4,17,dative,benefactive_alternating,You should buy me it in person not just throw money at me as always.,ADP,1,1,0.0,-0.40721654891967773,-0.33919620513916016,-0.37418031692504883,-0.3459286689758301,-0.1473851203918457,-0.37697696685791016,-0.43213653564453125,-0.5755391120910645
17110,Father said he wants to send a gift to your father.,send,send,your father,a,a gift,i,,VB,5,,IN,,9,NN,NOUN,6,to,8,12,dative,alternating,Father said he wants to send your father a gift.,ADP,2,2,0.0,-0.34137463569641113,-0.46939516067504883,-0.6175353527069092,-0.4882471561431885,-0.004144430160522461,-0.5544633865356445,-0.3684091567993164,-0.18203449249267578
17140,My dad gave the necklace to another woman.,give,gave,another woman,a,the necklace,i,,VBD,2,my dad,IN,,6,NN,NOUN,3,to,5,9,prep,alternating,My dad gave another woman the necklace.,ADP,2,2,0.0,-1.3072755336761475,-0.5958375930786133,-0.9685497283935547,-0.8450369834899902,-0.17734384536743164,-0.6173443794250488,0.11801671981811523,0.31377267837524414
17141,"If you show your necklace to my dad, he just might strangle you to death with it.",show,show,my dad,a,your necklace,i,,VBP,2,you,IN,,6,NN,NOUN,3,to,5,19,dative,alternating,"If you show my dad your necklace, he just might strangle you to death with it.",ADP,2,2,0.0,0.046903133392333984,-0.04837179183959961,-0.27515697479248047,-0.08544397354125977,-0.1757972240447998,0.06702899932861328,-0.13655662536621094,-0.2806429862976074
17147,You can't show this foam to each and every person.,show,show,each and every person,a,this foam,i,,VB,3,you,IN,,7,NN,NOUN,4,to,6,12,dative,alternating,You can't show each and every person this foam.,ADP,4,2,0.6931471806,-0.5714201927185059,-0.6280941963195801,-0.6925764083862305,-0.7679300308227539,-0.6685748100280762,-0.22423028945922852,-0.35115766525268555,-0.24221324920654297
17155,We hope that you check the freshness of our Ainas Coffee yourself and relay this to the consumers.,relay,relay,the consumers,a,this,i,,VBP,13,,IN,,16,DT,PRON,14,to,15,19,prep,alternating,We hope that you check the freshness of our Ainas Coffee yourself and relay the consumers this.,ADP,2,1,0.6931471806,-0.7825288772583008,-0.3157997131347656,-0.38454246520996094,-0.5240259170532227,-0.21372604370117188,-0.29729127883911133,-0.03948831558227539,-0.2658572196960449
17182,Your mother thought I prepared a gift for her.,prepare,prepared,her,a,a gift,i,,VBD,4,i,IN,PRON,8,NN,NOUN,5,for,7,10,dative,benefactive_alternating,Your mother thought I prepared her a gift.,ADP,1,2,-0.6931471806,-0.6896266937255859,-0.7335052490234375,-0.9639387130737305,-0.9536051750183105,-0.7740950584411621,-0.9519705772399902,-1.0544171333312988,-0.2077317237854004
17189,Bring it to my father.,bring,Bring,my father,a,it,i,,VB,0,,IN,,3,PRP,PRON,1,to,2,6,dative,alternating,Bring my father it.,ADP,2,1,0.6931471806,-1.6875853538513184,-0.34644269943237305,-1.554288387298584,-0.7243452072143555,0.612175464630127,-2.346163749694824,-0.9682483673095703,-0.4866518974304199
17192,I'll give this to you.,give,give,you,a,this,i,,VB,2,i,IN,PRON,5,DT,PRON,3,to,4,7,prep,alternating,I'll give you this.,ADP,1,1,0.0,-0.1460728645324707,-0.3014039993286133,0.0871117115020752,-0.23900675773620605,-0.3244655132293701,-0.12792205810546875,-0.018901824951171875,0.7557132244110107
17196,"Himanshu, show the note to the Judge.",show,show,the judge,a,the note,i,,VB,2,,IN,,6,NN,NOUN,3,to,5,9,dative,alternating,"Himanshu, show the judge the note.",ADP,2,2,0.0,-0.3189840316772461,-0.881303071975708,-0.7387933731079102,-0.6427350044250488,-0.36797475814819336,-0.3886251449584961,-0.09539270401000977,-0.1837320327758789
17205,"WELL, THE TROUBLED '60S GIVE RISE TO THE VIOLENT '70S.",give,GIVE,the violent ' 70s.,i,rise,i,,VBP,6,the troubled ' 60s,IN,,9,NN,NOUN,7,to,8,13,dative,alternating,"WELL, THE TROUBLED '60S GIVE the violent ' 70s. RISE",ADP,3,1,1.098612289,-1.8609533309936523,-1.636744499206543,-1.3570318222045898,-1.59254789352417,-1.052180290222168,-0.591761589050293,-0.9372658729553223,-0.5650897026062012
17275,You send the application to my office.,send,send,my office,i,the application,i,,VBP,1,you,IN,,5,NN,NOUN,2,to,4,8,prep,alternating,You send my office the application.,ADP,2,2,0.0,-1.9991159439086914,-1.0133910179138184,-1.4496989250183105,-1.1527833938598633,-0.851292610168457,-1.2510323524475098,-1.6180791854858398,-0.9919133186340332
17362,"Back then, I would have sent a guy to the kid's house...",send,sent,the kid's house,i,a guy,a,,VBN,6,i,IN,,10,NN,NOUN,7,to,9,17,prep,alternating,"Back then, I would have sent the kid's house a guy...",ADP,3,2,0.4054651081,-0.9850959777832031,-0.23577022552490234,-0.6396660804748535,-0.5930242538452148,-0.17204523086547852,-0.8453278541564941,-0.7918105125427246,-0.4448533058166504
17385,Thanks for bringing Appa to me.,bring,bringing,me,a,appa,a,,VBG,2,,IN,PRON,5,NNP,PROPN,3,to,4,7,dative,alternating,Thanks for bringing me Appa.,ADP,1,1,0.0,0.3089637756347656,-0.5201096534729004,0.5426890850067139,0.10146045684814453,-0.3248453140258789,-0.6672778129577637,0.18439579010009766,-0.4172687530517578
17388,I made it for him.,make,made,him,a,it,i,,VBD,1,i,IN,PRON,4,PRP,PRON,2,for,3,6,dative,benefactive_alternating,I made him it.,ADP,1,1,0.0,-0.8873255252838135,-0.6267244815826416,-0.293196439743042,-0.6991949081420898,0.017260313034057617,-0.5167062282562256,-0.49907803535461426,-0.09823417663574219
17406,"I never told you before, but I read the report you wrote when Sion showed it to me.",show,showed,me,a,it,i,,VBD,15,sion,IN,PRON,18,PRP,PRON,16,to,17,20,dative,alternating,"I never told you before, but I read the report you wrote when Sion showed me it.",ADP,1,1,0.0,-0.4093911647796631,-0.18217086791992188,0.15547752380371094,-0.04401731491088867,0.14783906936645508,-0.15305852890014648,-0.20694684982299805,-0.01703786849975586
17411,We can't leave an Alpha Stigma to chance.,leave,leave,chance,i,an alpha stigma,i,,VB,3,we,IN,,8,NNP,PROPN,4,to,7,10,prep,alternating,We can't leave chance an Alpha Stigma.,ADP,1,3,-1.098612289,-0.6689269542694092,-0.049449920654296875,0.3304710388183594,0.10326719284057617,-0.14286017417907715,-0.054155826568603516,-0.20839500427246094,0.5276317596435547
17415,I would like to have Field Marshal Claugh Klom pay a visit to Estabul.,pay,pay,estabul,i,a visit,i,,VB,9,field marshal claugh klom,IN,,13,NN,NOUN,10,to,12,15,prep,alternating,I would like to have Field Marshal Claugh Klom pay estabul a visit.,ADP,1,2,-0.6931471806,-0.34346699714660645,-0.4721033573150635,-0.621086835861206,-0.3877139091491699,-0.3253898620605469,-0.5174202919006348,-0.39864397048950195,-0.46286964416503906
17474,"- All right, I'll leave it to them!",leave,leave,them,a,it,i,,VB,6,i,IN,PRON,9,PRP,PRON,7,to,8,11,prep,alternating,"- All right, I'll leave them it!",ADP,1,1,0.0,-0.5307862758636475,-0.35593605041503906,-0.36039137840270996,0.0949239730834961,-0.06010794639587402,-0.12305068969726562,0.16660547256469727,0.5723755359649658
17556,My dad must have left this for me.,leave,left,me,a,this,i,,VBN,4,my dad,IN,PRON,7,DT,PRON,5,for,6,9,dative,benefactive_alternating,My dad must have left me this.,ADP,1,1,0.0,-0.8880572319030762,-0.4664895534515381,-0.6508173942565918,-1.129734992980957,-0.8073315620422363,-0.6587080955505371,-0.3312077522277832,0.2502288818359375
17657,The theatre usher who showed me to my seat.,show,showed,my seat,i,me,a,,VBD,4,who,IN,,7,PRP,PRON,5,to,6,10,prep,alternating,The theatre usher who showed my seat me.,ADP,2,1,0.6931471806,-0.977931022644043,-0.9199776649475098,-1.27846097946167,-0.6492648124694824,-0.497988224029541,-1.4485015869140625,-0.672447681427002,-0.11052846908569336
17669,"To be honest, he gave it to Adriana.",give,gave,adriana,a,it,i,,VBD,5,he,IN,,8,PRP,PRON,6,to,7,10,dative,alternating,"To be honest, he gave adriana it.",ADP,1,1,0.0,-0.7375349998474121,-0.36696529388427734,-0.33854198455810547,-0.8827118873596191,0.03146028518676758,-0.5863018035888672,0.2287445068359375,0.32988452911376953
17674,And they're both plotting to send you to prison.,send,send,prison,i,you,a,,VB,6,,IN,,9,PRP,PRON,7,to,8,11,prep,alternating,And they're both plotting to send prison you.,ADP,1,1,0.0,-1.5211071968078613,-0.5281426906585693,-0.9902069568634033,-0.9896290302276611,-0.06142401695251465,-0.8360073566436768,-0.8497607707977295,-0.49933719635009766
17718,"Well, I'll give it to them...",give,give,them,a,it,i,,VB,4,i,IN,PRON,7,PRP,PRON,5,to,6,11,dative,alternating,"Well, I'll give them it...",ADP,1,1,0.0,-0.8072147369384766,-0.5205650329589844,-0.02302074432373047,-0.47784900665283203,-0.5870814323425293,-0.3169703483581543,-0.17018461227416992,0.10999107360839844
17728,Make room for me.,make,Make,me,a,room,i,,VB,0,,IN,PRON,3,NN,NOUN,1,for,2,5,dative,benefactive_alternating,Make me room.,ADP,1,1,0.0,-2.1656928062438965,-1.8861408233642578,-1.4034857749938965,-1.849553108215332,-1.5961904525756836,-1.577683925628662,-2.0975561141967773,-1.3891806602478027
17790,Because my former pupil named Orochimaru... had lent a hand to Yuuki Daijo's evil conspiracy.,lend,lent,yuuki daijo's evil conspiracy,i,a hand,i,,VBN,10,my former pupil named orochimaru . . .,IN,,14,NN,NOUN,11,to,13,20,dative,alternating,Because my former pupil named Orochimaru... had lent yuuki daijo's evil conspiracy a hand.,ADP,4,2,0.6931471806,-1.2471952438354492,-0.8072657585144043,-1.2132205963134766,-1.0531134605407715,-0.6221814155578613,-0.9886760711669922,-0.43537378311157227,-0.030383586883544922
17828,I feel like I owe it to the boy to watch over him...,owe,owe,the boy,a,it,i,,VBP,4,i,IN,,7,PRP,PRON,5,to,6,16,dative,alternating,I feel like I owe the boy it to watch over him...,ADP,2,1,0.6931471806,-1.275782585144043,-0.46163463592529297,-0.5023097991943359,-0.7814216613769531,0.20734500885009766,-0.23691701889038086,-0.377077579498291,-0.585693359375
17834,"Now, I didn't use my power to float that bottle to Tabatha and I know you promised Darwin to restrain yourself.",float,float,tabatha,a,that bottle,i,,VB,9,,IN,,13,NN,NOUN,10,to,12,24,prep,alternating,"Now, I didn't use my power to float tabatha that bottle and I know you promised Darwin to restrain yourself.",ADP,1,2,-0.6931471806,-0.07348871231079102,-0.10668182373046875,-0.09817647933959961,-0.04475593566894531,-0.14970111846923828,0.0403132438659668,-0.08986854553222656,0.008172035217285156
17904,-Miss Froy gave a packet to the waiter.,give,gave,the waiter,a,a packet,i,,VBD,2,-miss froy,IN,,6,NN,NOUN,3,to,5,9,prep,alternating,-Miss Froy gave the waiter a packet.,ADP,2,2,0.0,-0.4167747497558594,-0.2679715156555176,-0.1833176612854004,-0.521934986114502,-0.3155984878540039,-0.4094057083129883,-0.6930384635925293,-0.2463059425354004
17916,Give it to me.,give,Give,me,a,it,i,,VB,0,,IN,PRON,3,PRP,PRON,1,to,2,5,prep,alternating,Give me it.,ADP,1,1,0.0,-1.3624656200408936,-0.8496112823486328,-1.145127296447754,-0.8624382019042969,-0.1435680389404297,-1.2185115814208984,-0.6198306083679199,-0.9306168556213379
17942,- Give it to me.,give,Give,me,a,it,i,,VB,1,,IN,PRON,4,PRP,PRON,2,to,3,6,prep,alternating,- Give me it.,ADP,1,1,0.0,-1.0828797817230225,-0.6647753715515137,-0.7358348369598389,-0.6345269680023193,0.19376063346862793,-0.5567207336425781,-0.005218505859375,-0.8141899108886719
17972,"And as we have to send diplomats to new postings every three years, this idea is obviously not for us, but I do approve the principle.",send,send,new postings,i,diplomats,a,,VB,5,,IN,,8,NNS,NOUN,6,to,7,29,prep,alternating,"And as we have to send new postings diplomats every three years, this idea is obviously not for us, but I do approve the principle.",ADP,2,1,0.6931471806,0.016222000122070312,0.13742399215698242,0.09060239791870117,-0.09962081909179688,0.0015168190002441406,0.08136606216430664,-0.010791778564453125,-0.030627727508544922
18092,He said he had to catch McClaren at the act of passing the documents to the enemy before he could accuse him for treason.,pass,passing,the enemy,a,the documents,i,,VBG,11,,IN,,15,NNS,NOUN,12,to,14,25,dative,alternating,He said he had to catch McClaren at the act of passing the enemy the documents before he could accuse him for treason.,ADP,2,2,0.0,-0.4217104911804199,-0.1605982780456543,-0.41876745223999023,-0.22975397109985352,0.10732316970825195,-0.029688358306884766,-0.32274532318115234,-0.13671350479125977
18094,"You'd got a business to run, selling secrets to the highest bidder.",sell,selling,the highest bidder,a,secrets,i,,VBG,8,,IN,,11,NNS,NOUN,9,to,10,15,dative,alternating,"You'd got a business to run, selling the highest bidder secrets.",ADP,3,1,1.098612289,-1.1366710662841797,-0.7081091403961182,-0.8252460956573486,-0.5998926162719727,-0.45853376388549805,-0.8324503898620605,-0.32579660415649414,-0.4463033676147461
18097,Army Intelligence is reeling from the discovery... that Private First Class Mark Clements... was selling classified information to the Vietcong.,sell,selling,the vietcong,b,classified information,i,,VBG,20,private first class mark clements,IN,,24,NN,NOUN,21,to,23,27,dative,alternating,Army Intelligence is reeling from the discovery... that Private First Class Mark Clements... was selling the vietcong classified information.,ADP,2,2,0.0,-0.19890785217285156,-0.30698108673095703,-0.1615142822265625,-0.19357728958129883,-0.36779165267944336,-0.3375377655029297,-0.3428053855895996,-0.1517629623413086
18102,"If you can bring him to the next subcommittee meeting, I'll see to it you're heard.",bring,bring,the next subcommittee meeting,i,him,a,,VB,3,you,IN,,6,PRP,PRON,4,to,5,20,prep,alternating,"If you can bring the next subcommittee meeting him, I'll see to it you're heard.",ADP,4,1,1.386294361,-0.637437105178833,-0.3172628879547119,-0.40802717208862305,-0.3747425079345703,-0.1560957431793213,-0.6962852478027344,-0.33066463470458984,-0.6353545188903809
18190,"Don't worry, leave it to me.",leave,leave,me,a,it,i,,VB,4,,IN,PRON,7,PRP,PRON,5,to,6,9,prep,alternating,"Don't worry, leave me it.",ADP,1,1,0.0,-0.9946942329406738,-0.6646466255187988,-0.4908418655395508,-0.5114917755126953,-0.31729769706726074,-0.3195490837097168,-0.25289440155029297,-0.10766315460205078
18208,I owe it to him.,owe,owe,him,a,it,i,,VBP,1,i,IN,PRON,4,PRP,PRON,2,to,3,6,dative,alternating,I owe him it.,ADP,1,1,0.0,-1.2271363735198975,-0.653038501739502,-0.6652078628540039,-0.5294539928436279,0.05471181869506836,-0.6253747940063477,-0.5109992027282715,0.5153450965881348
18255,"Leave it to me, I'll take care of it",leave,Leave,me,a,it,i,,VB,0,,IN,PRON,3,PRP,PRON,1,to,2,11,prep,alternating,"Leave me it, I'll take care of it",ADP,1,1,0.0,-0.8639878034591675,-0.5648233890533447,-0.3067784309387207,-0.15807652473449707,-0.2128314971923828,-0.19442486763000488,-0.21915674209594727,-0.31403040885925293
18320,He had three free tickets for the American Circus... he kindly gave them to us.,give,gave,us,a,them,i,,VBD,14,he,IN,PRON,17,PRP,PRON,15,to,16,19,dative,alternating,He had three free tickets for the American Circus... he kindly gave us them.,ADP,1,1,0.0,-0.48802709579467773,-0.37152576446533203,-0.4389638900756836,-0.4289989471435547,-0.2663288116455078,-0.17739152908325195,-0.2997465133666992,-0.10934066772460938
18375,Am I to understand that man is now paying court to my granddaughter?,pay,paying,my granddaughter,a,court,i,,VBG,8,that man,IN,,11,NN,NOUN,9,to,10,14,dative,alternating,Am I to understand that man is now paying my granddaughter court?,ADP,2,1,0.6931471806,-0.4819769859313965,-0.018383026123046875,-0.3335285186767578,-0.11317920684814453,-0.06016683578491211,-0.010905265808105469,-0.39380836486816406,-0.3708925247192383
18380,"It'll be easy, she says, every Guard owes allegiance to him.",owe,owes,him,a,allegiance,i,,VBZ,10,every guard,IN,PRON,13,NN,NOUN,11,to,12,15,prep,alternating,"It'll be easy, she says, every Guard owes him allegiance.",ADP,1,1,0.0,-0.46797657012939453,-0.29430484771728516,-0.41224050521850586,-0.5505452156066895,-0.3754749298095703,-0.6841030120849609,-0.6703510284423828,-0.4068284034729004
18413,- So what brings you to my manner?,bring,brings,my manner,i,you,a,,VBZ,3,what,IN,,6,PRP,PRON,4,to,5,9,prep,alternating,- So what brings my manner you?,ADP,2,1,0.6931471806,-1.41660737991333,-0.5636124610900879,-1.3597626686096191,-1.608205795288086,-0.7767086029052734,-1.1364774703979492,-0.48978137969970703,-0.952216625213623
18431,They must be desperate indeed to give the message to this putrid smelling reject.,give,give,this putrid smelling reject,a,the message,i,,VB,6,,IN,,10,NN,NOUN,7,to,9,15,dative,alternating,They must be desperate indeed to give this putrid smelling reject the message.,ADP,4,2,0.6931471806,-0.691927433013916,-0.21350812911987305,-0.4663815498352051,-0.3074674606323242,-0.4077572822570801,-0.6032123565673828,-0.4845099449157715,0.0166473388671875
18472,"They are giving baptism to many, just as Peter ordered.",give,giving,many,a,baptism,i,,VBG,2,they,IN,,5,NN,NOUN,3,to,4,12,dative,alternating,"They are giving many baptism, just as Peter ordered.",ADP,1,1,0.0,-0.10350418090820312,-0.08727216720581055,-0.05211782455444336,-0.14460515975952148,-0.22672796249389648,-0.1103358268737793,-0.08483076095581055,-0.3555936813354492
18474,To teach your faith to all the Jews?,teach,teach,all the jews,a,your faith,i,,VB,1,,IN,,5,NN,NOUN,2,to,4,9,dative,alternating,To teach all the jews your faith?,ADP,3,2,0.4054651081,-0.3861656188964844,-0.690485954284668,-0.3575148582458496,-0.294525146484375,-0.3172907829284668,-0.2838168144226074,-0.35930347442626953,0.05056285858154297
18481,I would like you to bring the word of God to all.,bring,bring,all,a,the word of god,i,,VB,5,you,IN,PRON,11,NN,NOUN,6,to,10,13,dative,alternating,I would like you to bring all the word of God.,ADP,1,4,-1.386294361,-0.20173192024230957,-0.26938295364379883,0.10619926452636719,-0.09652256965637207,0.271547794342041,0.11104822158813477,0.21363234519958496,0.0697622299194336
18590,Just give it to me.,give,give,me,a,it,i,,VB,1,,IN,PRON,4,PRP,PRON,2,to,3,6,prep,alternating,Just give me it.,ADP,1,1,0.0,-1.0454316139221191,-0.5541536808013916,-0.5086460113525391,-0.6538727283477783,-0.08985209465026855,-0.45465898513793945,-0.38118791580200195,-0.12473583221435547
